SourceFile,Accelerometer,GPSDateTime,GPSLatitude,GPSLongitude,GPSSpeed
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.12 0.75,2026:05:20 17:01:10Z,2 deg 57' 46.08 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.12 0.74,2026:05:20 17:01:11Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.73,2026:05:20 17:01:12Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.11 0.75,2026:05:20 17:01:13Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.12 0.73,2026:05:20 17:01:14Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.74,2026:05:20 17:01:15Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.12 0.75,2026:05:20 17:01:16Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.12 0.75,2026:05:20 17:01:17Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.01 1.11 0.76,2026:05:20 17:01:18Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.74,2026:05:20 17:01:19Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.11 0.75,2026:05:20 17:01:20Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.01 1.11 0.74,2026:05:20 17:01:21Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.12 0.82,2026:05:20 17:01:22Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.11 0.85,2026:05:20 17:01:23Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.04 1.09 0.82,2026:05:20 17:01:24Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.04 1.08 0.8,2026:05:20 17:01:25Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.09 1.13 0.72,2026:05:20 17:01:26Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.1 1.12 0.85,2026:05:20 17:01:27Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.02 1.15 0.82,2026:05:20 17:01:28Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.03 1.15 0.87,2026:05:20 17:01:29Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.03 1.14 0.68,2026:05:20 17:01:30Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.05 0.78,2026:05:20 17:01:31Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.14 1.17 0.57,2026:05:20 17:01:32Z,2 deg 57' 46.05 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.14 1.12 0.64,2026:05:20 17:01:33Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.13 1.15 0.79,2026:05:20 17:01:34Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.27 1.14 0.8,2026:05:20 17:01:35Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.15 1.12 0.76,2026:05:20 17:01:36Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.1 1.13 0.66,2026:05:20 17:01:37Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.06 0.62,2026:05:20 17:01:38Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.16 0.63,2026:05:20 17:01:39Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.02 1.1 0.72,2026:05:20 17:01:40Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.15 0.87,2026:05:20 17:01:41Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.06 1.15 0.84,2026:05:20 17:01:42Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.91,2026:05:20 17:01:43Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.13 0.87,2026:05:20 17:01:44Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.12 0.84,2026:05:20 17:01:45Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.01 1.09 0.9,2026:05:20 17:01:46Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.11 0.93,2026:05:20 17:01:47Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.05 1.09 0.87,2026:05:20 17:01:48Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.03 1.23 0.81,2026:05:20 17:01:49Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.07 1.14 0.86,2026:05:20 17:01:50Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.14 0.8,2026:05:20 17:01:51Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.01 1.03 0.77,2026:05:20 17:01:52Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.07 1.17 0.79,2026:05:20 17:01:53Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.09 1.09 0.83,2026:05:20 17:01:54Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.06 1.14 0.75,2026:05:20 17:01:55Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.1 1.18 0.78,2026:05:20 17:01:56Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.06 1.05 0.64,2026:05:20 17:01:57Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.16 0.74,2026:05:20 17:01:58Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.04 0.98 0.78,2026:05:20 17:01:59Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.06 1.09 0.71,2026:05:20 17:02:00Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.02 1.16 0.69,2026:05:20 17:02:01Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.04 1.22 0.55,2026:05:20 17:02:02Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.1 1.08 0.64,2026:05:20 17:02:03Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.02 1.07 0.56,2026:05:20 17:02:04Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.04 1.08 0.62,2026:05:20 17:02:05Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0.02 1.11 0.53,2026:05:20 17:02:06Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.13 0.53,2026:05:20 17:02:07Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.11 0.66,2026:05:20 17:02:08Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.71,2026:05:20 17:02:09Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.69,2026:05:20 17:02:10Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.02 1.12 0.69,2026:05:20 17:02:11Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.04 1.12 0.74,2026:05:20 17:02:12Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.14 0.7,2026:05:20 17:02:13Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.08 0.79,2026:05:20 17:02:14Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.1 0.8,2026:05:20 17:02:15Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.14 0.7,2026:05:20 17:02:16Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.02 1.15 0.71,2026:05:20 17:02:17Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.13 0.71,2026:05:20 17:02:18Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.1 0.8,2026:05:20 17:02:19Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.02 1.1 0.74,2026:05:20 17:02:20Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.1 0.78,2026:05:20 17:02:21Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.1 0.68,2026:05:20 17:02:22Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.74,2026:05:20 17:02:23Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.75,2026:05:20 17:02:24Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.02 1.11 0.74,2026:05:20 17:02:25Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.02 1.12 0.75,2026:05:20 17:02:26Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.75,2026:05:20 17:02:27Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.02 1.12 0.75,2026:05:20 17:02:28Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.1 0.74,2026:05:20 17:02:29Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.76,2026:05:20 17:02:30Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.13 0.73,2026:05:20 17:02:31Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.13 0.76,2026:05:20 17:02:32Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.11 0.74,2026:05:20 17:02:33Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.02 1.13 0.75,2026:05:20 17:02:34Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.12 0.8,2026:05:20 17:02:35Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.74,2026:05:20 17:02:36Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.01 1.12 0.75,2026:05:20 17:02:37Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.13 0.74,2026:05:20 17:02:38Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,0 1.13 0.71,2026:05:20 17:02:39Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_165940_002.MP4,-0.03 1.1 0.68,2026:05:20 17:02:40Z,,,
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.04 1.12 0.77,2026:05:20 17:02:41Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.12 0.73,2026:05:20 17:02:42Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,0 1.14 0.71,2026:05:20 17:02:43Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.03 1.09 0.8,2026:05:20 17:02:44Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.02 1.16 0.72,2026:05:20 17:02:45Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.03 1.12 0.77,2026:05:20 17:02:46Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,0 1.11 0.71,2026:05:20 17:02:47Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.03 1.15 0.72,2026:05:20 17:02:48Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.03 1.09 0.77,2026:05:20 17:02:49Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.11 0.74,2026:05:20 17:02:50Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.02 1.12 0.75,2026:05:20 17:02:51Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.03 1.12 0.73,2026:05:20 17:02:52Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.02 1.12 0.7,2026:05:20 17:02:53Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.02 1.11 0.76,2026:05:20 17:02:54Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.13 0.76,2026:05:20 17:02:55Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.11 0.75,2026:05:20 17:02:56Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.11 0.77,2026:05:20 17:02:57Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.02 1.11 0.76,2026:05:20 17:02:58Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.03 1.12 0.73,2026:05:20 17:02:59Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.11 0.76,2026:05:20 17:03:00Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.11 0.75,2026:05:20 17:03:01Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.02 1.14 0.74,2026:05:20 17:03:02Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.02 1.11 0.75,2026:05:20 17:03:03Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.12 0.75,2026:05:20 17:03:04Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.13 0.73,2026:05:20 17:03:05Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.03 1.1 0.74,2026:05:20 17:03:06Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.16 0.7,2026:05:20 17:03:07Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.1 0.78,2026:05:20 17:03:08Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,0 1.13 0.72,2026:05:20 17:03:09Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.03 1.1 0.79,2026:05:20 17:03:10Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.02 1.13 0.72,2026:05:20 17:03:11Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.04 1.13 0.76,2026:05:20 17:03:12Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.13 0.7,2026:05:20 17:03:13Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.14 0.76,2026:05:20 17:03:14Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.1 0.77,2026:05:20 17:03:15Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.03 1.08 0.75,2026:05:20 17:03:16Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,-0.01 1.1 0.76,2026:05:20 17:03:17Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,0 1.12 0.8,2026:05:20 17:03:18Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/GS63H/2026_0520_170241_003.MP4,0.03 1.12 0.91,2026:05:20 17:03:19Z,2 deg 57' 46.06 N,101 deg 45' 5.98 E,0
