SourceFile,Accelerometer,GPSDateTime,GPSLatitude,GPSLongitude,GPSSpeed
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231324_2026279A.MP4,0.01 0 0,2026:05:21 23:14:20Z,3 deg 1' 53.11 N,101 deg 48' 8.20 E,96
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231324_2026279A.MP4,0 0 0.05,2026:05:21 23:14:21Z,3 deg 1' 52.76 N,101 deg 48' 9.02 E,97
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231324_2026279A.MP4,0 -0.12 0.02,2026:05:21 23:14:22Z,3 deg 1' 52.43 N,101 deg 48' 9.84 E,98
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.06 -0.07 -0.03,2026:05:21 23:14:23Z,3 deg 1' 52.12 N,101 deg 48' 10.66 E,99
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0.07 -0.02,2026:05:21 23:14:24Z,3 deg 1' 51.80 N,101 deg 48' 11.48 E,99
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0.01 -0.01,2026:05:21 23:14:25Z,3 deg 1' 51.49 N,101 deg 48' 12.36 E,99
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.01 -0.08 0.03,2026:05:21 23:14:26Z,3 deg 1' 51.18 N,101 deg 48' 13.18 E,99
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.03 0 0.04,2026:05:21 23:14:27Z,3 deg 1' 50.89 N,101 deg 48' 14.06 E,100
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.02 -0.01 0.06,2026:05:21 23:14:28Z,3 deg 1' 50.61 N,101 deg 48' 14.88 E,98
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.02 -0.07 0.03,2026:05:21 23:14:29Z,3 deg 1' 50.32 N,101 deg 48' 15.70 E,97
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.02 -0.01 -0.01,2026:05:21 23:14:30Z,3 deg 1' 50.03 N,101 deg 48' 16.58 E,96
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.03 -0.05 0.02,2026:05:21 23:14:31Z,3 deg 1' 49.75 N,101 deg 48' 17.39 E,95
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.11 0,2026:05:21 23:14:32Z,3 deg 1' 49.46 N,101 deg 48' 18.16 E,95
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.02 -0.01 0,2026:05:21 23:14:33Z,3 deg 1' 49.18 N,101 deg 48' 18.98 E,92
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.03 -0.02 0,2026:05:21 23:14:34Z,3 deg 1' 48.92 N,101 deg 48' 19.80 E,91
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0.04 0.01,2026:05:21 23:14:35Z,3 deg 1' 48.65 N,101 deg 48' 20.56 E,90
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.02 0.06 0,2026:05:21 23:14:36Z,3 deg 1' 48.37 N,101 deg 48' 21.32 E,89
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.01 -0.03,2026:05:21 23:14:37Z,3 deg 1' 48.10 N,101 deg 48' 22.09 E,87
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.01 0.03,2026:05:21 23:14:38Z,3 deg 1' 47.84 N,101 deg 48' 22.79 E,86
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.03 0.04 -0.01,2026:05:21 23:14:39Z,3 deg 1' 47.57 N,101 deg 48' 23.55 E,85
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0.05 0.04,2026:05:21 23:14:40Z,3 deg 1' 47.32 N,101 deg 48' 24.25 E,84
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.02 0.03,2026:05:21 23:14:41Z,3 deg 1' 47.03 N,101 deg 48' 24.95 E,83
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0.02 -0.04,2026:05:21 23:14:42Z,3 deg 1' 46.76 N,101 deg 48' 25.60 E,82
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0.05 -0.01,2026:05:21 23:14:43Z,3 deg 1' 46.49 N,101 deg 48' 26.30 E,80
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.01 -0.04,2026:05:21 23:14:44Z,3 deg 1' 46.22 N,101 deg 48' 26.95 E,79
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0 -0.01,2026:05:21 23:14:45Z,3 deg 1' 45.95 N,101 deg 48' 27.59 E,78
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.02 0 0,2026:05:21 23:14:46Z,3 deg 1' 45.68 N,101 deg 48' 28.24 E,76
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0.05 0.01,2026:05:21 23:14:47Z,3 deg 1' 45.41 N,101 deg 48' 28.88 E,75
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0 -0.03,2026:05:21 23:14:48Z,3 deg 1' 45.12 N,101 deg 48' 29.47 E,74
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.05 0,2026:05:21 23:14:49Z,3 deg 1' 44.85 N,101 deg 48' 30.11 E,73
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.01 -0.01 0.01,2026:05:21 23:14:50Z,3 deg 1' 44.60 N,101 deg 48' 30.70 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.02 0.11 0,2026:05:21 23:14:51Z,3 deg 1' 44.35 N,101 deg 48' 31.28 E,70
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.04 0.02 -0.03,2026:05:21 23:14:52Z,3 deg 1' 44.09 N,101 deg 48' 31.87 E,69
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.01 0.02 0,2026:05:21 23:14:53Z,3 deg 1' 43.83 N,101 deg 48' 32.40 E,68
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.02 0.01 0.01,2026:05:21 23:14:54Z,3 deg 1' 43.57 N,101 deg 48' 32.98 E,67
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.01 0.04 -0.02,2026:05:21 23:14:55Z,3 deg 1' 43.29 N,101 deg 48' 33.51 E,67
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.03 0,2026:05:21 23:14:56Z,3 deg 1' 43.01 N,101 deg 48' 34.04 E,65
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.02 0,2026:05:21 23:14:57Z,3 deg 1' 42.73 N,101 deg 48' 34.57 E,63
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0 0.03,2026:05:21 23:14:58Z,3 deg 1' 42.46 N,101 deg 48' 35.03 E,58
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.02 0.05 0.09,2026:05:21 23:14:59Z,3 deg 1' 42.20 N,101 deg 48' 35.45 E,53
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.01 -0.06 0,2026:05:21 23:15:00Z,3 deg 1' 41.97 N,101 deg 48' 35.86 E,49
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.05 0.03 0,2026:05:21 23:15:01Z,3 deg 1' 41.75 N,101 deg 48' 36.20 E,45
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.05 0.08,2026:05:21 23:15:02Z,3 deg 1' 41.54 N,101 deg 48' 36.56 E,41
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.04 0.04,2026:05:21 23:15:03Z,3 deg 1' 41.38 N,101 deg 48' 36.85 E,32
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.03 0.02 0.03,2026:05:21 23:15:04Z,3 deg 1' 41.22 N,101 deg 48' 37.09 E,27
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.03 -0.01 0,2026:05:21 23:15:05Z,3 deg 1' 41.10 N,101 deg 48' 37.26 E,23
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.02 -0.04 0,2026:05:21 23:15:06Z,3 deg 1' 41.00 N,101 deg 48' 37.38 E,19
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.01 0 0.03,2026:05:21 23:15:07Z,3 deg 1' 40.94 N,101 deg 48' 37.49 E,13
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.01 -0.01,2026:05:21 23:15:08Z,3 deg 1' 40.91 N,101 deg 48' 37.55 E,8
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0 0,2026:05:21 23:15:09Z,3 deg 1' 40.88 N,101 deg 48' 37.55 E,5
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0 0,2026:05:21 23:15:10Z,3 deg 1' 40.85 N,101 deg 48' 37.55 E,4
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0 0,2026:05:21 23:15:11Z,3 deg 1' 40.84 N,101 deg 48' 37.55 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0 0.01,2026:05:21 23:15:12Z,3 deg 1' 40.85 N,101 deg 48' 37.55 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.01 0.02,2026:05:21 23:15:13Z,3 deg 1' 40.88 N,101 deg 48' 37.55 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0 0,2026:05:21 23:15:14Z,3 deg 1' 40.90 N,101 deg 48' 37.55 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0 0.01,2026:05:21 23:15:15Z,3 deg 1' 40.90 N,101 deg 48' 37.55 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 -0.01 0.02,2026:05:21 23:15:16Z,3 deg 1' 40.90 N,101 deg 48' 37.55 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0 0.01 0,2026:05:21 23:15:17Z,3 deg 1' 40.90 N,101 deg 48' 37.55 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.01 0 0,2026:05:21 23:15:18Z,3 deg 1' 40.90 N,101 deg 48' 37.55 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.02 0.01 -0.03,2026:05:21 23:15:19Z,3 deg 1' 40.90 N,101 deg 48' 37.55 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.02 0.03 -0.06,2026:05:21 23:15:20Z,3 deg 1' 40.90 N,101 deg 48' 37.55 E,0
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,0.02 -0.05 0.02,2026:05:21 23:15:21Z,3 deg 1' 40.82 N,101 deg 48' 37.67 E,19
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231424_2026281A.MP4,-0.02 0 -0.05,2026:05:21 23:15:22Z,3 deg 1' 40.69 N,101 deg 48' 37.85 E,25
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.06 0.06 -0.05,2026:05:21 23:15:23Z,3 deg 1' 40.54 N,101 deg 48' 38.08 E,30
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0.1 -0.03,2026:05:21 23:15:24Z,3 deg 1' 40.37 N,101 deg 48' 38.32 E,34
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.04 -0.03 0.02,2026:05:21 23:15:25Z,3 deg 1' 40.18 N,101 deg 48' 38.61 E,38
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.03 0 0.01,2026:05:21 23:15:26Z,3 deg 1' 39.98 N,101 deg 48' 38.90 E,41
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 -0.08 0,2026:05:21 23:15:27Z,3 deg 1' 39.76 N,101 deg 48' 39.25 E,44
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 0.01 0,2026:05:21 23:15:28Z,3 deg 1' 39.52 N,101 deg 48' 39.61 E,48
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.01 -0.04 0,2026:05:21 23:15:29Z,3 deg 1' 39.28 N,101 deg 48' 40.01 E,51
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 -0.02 0.01,2026:05:21 23:15:30Z,3 deg 1' 39.01 N,101 deg 48' 40.43 E,54
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 -0.07 0,2026:05:21 23:15:31Z,3 deg 1' 38.73 N,101 deg 48' 40.90 E,56
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 -0.03 0.02,2026:05:21 23:15:32Z,3 deg 1' 38.43 N,101 deg 48' 41.30 E,59
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 -0.04 0,2026:05:21 23:15:33Z,3 deg 1' 38.12 N,101 deg 48' 41.77 E,61
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 -0.04 0,2026:05:21 23:15:34Z,3 deg 1' 37.78 N,101 deg 48' 42.25 E,64
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 -0.02 0.03,2026:05:21 23:15:35Z,3 deg 1' 37.43 N,101 deg 48' 42.71 E,66
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.02 0.03 0,2026:05:21 23:15:36Z,3 deg 1' 37.07 N,101 deg 48' 43.24 E,68
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.03 0.02 0.01,2026:05:21 23:15:37Z,3 deg 1' 36.70 N,101 deg 48' 43.76 E,70
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.02 0.06 -0.01,2026:05:21 23:15:38Z,3 deg 1' 36.32 N,101 deg 48' 44.29 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0.04 0.01,2026:05:21 23:15:39Z,3 deg 1' 35.94 N,101 deg 48' 44.82 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 -0.06 0.03,2026:05:21 23:15:40Z,3 deg 1' 35.54 N,101 deg 48' 45.35 E,73
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0.03 -0.01,2026:05:21 23:15:41Z,3 deg 1' 35.13 N,101 deg 48' 45.88 E,73
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0.07 0.01,2026:05:21 23:15:42Z,3 deg 1' 34.70 N,101 deg 48' 46.40 E,73
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 0.05 0.02,2026:05:21 23:15:43Z,3 deg 1' 34.25 N,101 deg 48' 46.87 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.02 0.01 0,2026:05:21 23:15:44Z,3 deg 1' 33.79 N,101 deg 48' 47.34 E,73
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.01 -0.07 0.06,2026:05:21 23:15:45Z,3 deg 1' 33.33 N,101 deg 48' 47.81 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.04 0.01 0.01,2026:05:21 23:15:46Z,3 deg 1' 32.87 N,101 deg 48' 48.28 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.02 -0.06 0.03,2026:05:21 23:15:47Z,3 deg 1' 32.41 N,101 deg 48' 48.74 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0.05 0,2026:05:21 23:15:48Z,3 deg 1' 31.95 N,101 deg 48' 49.21 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0.01 0,2026:05:21 23:15:49Z,3 deg 1' 31.49 N,101 deg 48' 49.69 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.03 0.02 0.01,2026:05:21 23:15:50Z,3 deg 1' 31.04 N,101 deg 48' 50.15 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0 0,2026:05:21 23:15:51Z,3 deg 1' 30.59 N,101 deg 48' 50.62 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 -0.06 0.01,2026:05:21 23:15:52Z,3 deg 1' 30.13 N,101 deg 48' 51.09 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0.03 0,2026:05:21 23:15:53Z,3 deg 1' 29.68 N,101 deg 48' 51.56 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.03 0.05 0,2026:05:21 23:15:54Z,3 deg 1' 29.22 N,101 deg 48' 52.03 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.02 0.06 0,2026:05:21 23:15:55Z,3 deg 1' 28.76 N,101 deg 48' 52.49 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.04 0 0,2026:05:21 23:15:56Z,3 deg 1' 28.29 N,101 deg 48' 52.91 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0.03 -0.01,2026:05:21 23:15:57Z,3 deg 1' 27.84 N,101 deg 48' 53.38 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 0.06 -0.01,2026:05:21 23:15:58Z,3 deg 1' 27.40 N,101 deg 48' 53.84 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0.04 -0.02,2026:05:21 23:15:59Z,3 deg 1' 26.98 N,101 deg 48' 54.31 E,70
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0 0,2026:05:21 23:16:00Z,3 deg 1' 26.55 N,101 deg 48' 54.78 E,70
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 0.01 -0.01,2026:05:21 23:16:01Z,3 deg 1' 26.12 N,101 deg 48' 55.25 E,69
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.01 -0.03 0,2026:05:21 23:16:02Z,3 deg 1' 25.69 N,101 deg 48' 55.72 E,69
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.01 -0.05 -0.01,2026:05:21 23:16:03Z,3 deg 1' 25.23 N,101 deg 48' 56.13 E,69
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0 -0.01,2026:05:21 23:16:04Z,3 deg 1' 24.77 N,101 deg 48' 56.60 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 0.04 0.03,2026:05:21 23:16:05Z,3 deg 1' 24.29 N,101 deg 48' 57.01 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 -0.04 0.05,2026:05:21 23:16:06Z,3 deg 1' 23.81 N,101 deg 48' 57.47 E,73
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0 0.03,2026:05:21 23:16:07Z,3 deg 1' 23.34 N,101 deg 48' 57.95 E,73
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 -0.08 0.01,2026:05:21 23:16:08Z,3 deg 1' 22.85 N,101 deg 48' 58.36 E,73
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 0.03 0,2026:05:21 23:16:09Z,3 deg 1' 22.35 N,101 deg 48' 58.82 E,74
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0 -0.02,2026:05:21 23:16:10Z,3 deg 1' 21.85 N,101 deg 48' 59.29 E,73
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 0.06 -0.01,2026:05:21 23:16:11Z,3 deg 1' 21.34 N,101 deg 48' 59.71 E,72
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.01 0.03 0,2026:05:21 23:16:12Z,3 deg 1' 20.82 N,101 deg 49' 0.11 E,71
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 -0.03 0.06,2026:05:21 23:16:13Z,3 deg 1' 20.30 N,101 deg 49' 0.46 E,70
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.01 0.05 -0.07,2026:05:21 23:16:14Z,3 deg 1' 19.78 N,101 deg 49' 0.82 E,69
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0.05 -0.04,2026:05:21 23:16:15Z,3 deg 1' 19.27 N,101 deg 49' 1.17 E,69
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.03 -0.02 -0.04,2026:05:21 23:16:16Z,3 deg 1' 18.77 N,101 deg 49' 1.52 E,68
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.01 -0.05 0,2026:05:21 23:16:17Z,3 deg 1' 18.26 N,101 deg 49' 1.93 E,68
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 -0.05 0.03,2026:05:21 23:16:18Z,3 deg 1' 17.77 N,101 deg 49' 2.28 E,68
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0 0 0.02,2026:05:21 23:16:19Z,3 deg 1' 17.28 N,101 deg 49' 2.63 E,67
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.02 0.03 0.02,2026:05:21 23:16:20Z,3 deg 1' 16.81 N,101 deg 49' 3.04 E,67
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,-0.01 -0.01 0.04,2026:05:21 23:16:21Z,3 deg 1' 16.33 N,101 deg 49' 3.40 E,67
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231524_2026283A.MP4,0.02 -0.01 0.01,2026:05:21 23:16:22Z,3 deg 1' 15.86 N,101 deg 49' 3.80 E,67
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231624_2026285A.MP4,0.06 0 0.04,2026:05:21 23:16:23Z,3 deg 1' 15.40 N,101 deg 49' 4.16 E,66
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231624_2026285A.MP4,0.02 0.01 -0.04,2026:05:21 23:16:24Z,3 deg 1' 14.94 N,101 deg 49' 4.57 E,66
C:/Users/REKALAB-GPU4/Documents/ALICE DSP/new updated dataset/M550/20260521231624_2026285A.MP4,0 0.04 -0.02,2026:05:21 23:16:25Z,3 deg 1' 14.49 N,101 deg 49' 4.91 E,65
